teks,teks_bersih,teks_processed,label,sub_kategori,sumber,text_length,word_count,exclamation_count,has_url,has_phone,has_code,uppercase_ratio,domain
"Logo Sempurna Charset = Koi 8 - r ""> Berpikir untuk menghembuskan kehidupan baru ke dalam bisnis Anda? Mulailah dari memperbaiki bagian depannya - endlogo dan visualimentitas. Kami menawarkan desiq kustom kreatif Loqos, alat tulis, dan situs. Wili membawa udara segar ke dalam bisnis Anda dan membuat Anda menonjol di Amonqthe pesaing. Anda hanya jauh dari kesuksesan masa depan Anda. Ciick di sini untuk melihat sampel karya seni kami, harga chersour dan penawaran panas. _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ bukan tertarik . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _","Logo Sempurna Charset = Koi 8 - r ""> Berpikir untuk menghembuskan kehidupan baru ke dalam bisnis Anda? Mulailah dari memperbaiki bagian depannya - endlogo dan visualimentitas. Kami menawarkan desiq kustom kreatif Loqos, alat tulis, dan situs. Wili membawa udara segar ke dalam bisnis Anda dan membuat Anda menonjol di Amonqthe pesaing. Anda hanya jauh dari kesuksesan masa depan Anda. Ciick di sini untuk melihat sampel karya seni kami, harga chersour dan penawaran panas. _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ bukan tertarik . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",logo sempurna charset koi pikir hembus hidup bisnis baik depan endlogo visualimentitas tawar desiq kustom kreatif loqos alat tulis situs wili bawa udara segar bisnis tonjol amonqthe saing sukses ciick sampel karya seni harga chersour tawar panas tarik,1,lainnya,kaggle_email_indo,709,187,0,0,0,0,0.022566995768688293,email
"Selamat atas persetujuan Anda, kami mencoba menghubungi Anda minggu lalu tentang refinancing rumah Anda dengan harga yang lebih rendah. Saya ingin memberi tahu Anda tahu bahwa Anda telah disetujui sebelumnya. Berikut adalah hasilnya: * ID Akun: [220 - 063] * Jumlah yang dapat dinegosiasikan: $ 149, 794 hingga $ 686, 214 * Tarif: 3. 46 % - 5. 26 % Harap isi formulir cepat ini dan kami akan memiliki broker yang menghubungi Anda sesegera mungkin. Salam, Manajer Akun Senior Socorro Magee Prime Lenders, Inc. Penghapusan Basis Data: http: / / www. Sen - Nowz. net / r. php","Selamat atas persetujuan Anda, kami mencoba menghubungi Anda minggu lalu tentang refinancing rumah Anda dengan harga yang lebih rendah. Saya ingin memberi tahu Anda tahu bahwa Anda telah disetujui sebelumnya. Berikut adalah hasilnya: * ID Akun: [220 - 063] * Jumlah yang dapat dinegosiasikan: $ 149, 794 hingga $ 686, 214 * Tarif: 3. 46 % - 5. 26 % Harap isi formulir cepat ini dan kami akan memiliki broker yang menghubungi Anda sesegera mungkin. Salam, Manajer Akun Senior Socorro Magee Prime Lenders, Inc. Penghapusan Basis Data: [URL] / / www. Sen - Nowz. net / r. php",selamat tuju coba hubung minggu refinancing rumah harga rendah tuju hasil id akun negosiasi tarif harap isi formulir cepat milik broker hubung manajer akun senior socorro magee prime lenders inc hapus basis data www sen nowz net php [url],1,berhadiah|urgensi|phishing_url,kaggle_email_indo,572,98,0,1,0,0,0.050699300699300696,email
"Sekarang, akhirnya mungkin bagi Anda untuk memperbesar penis Anda, tidak ada lagi penis memperbesar ripoff! http: / / www. okmpoi. com / ss / orang di mana -mana membingungkan apa yang mereka baca di surat kabar dengan berita. Dia yang bisa, tidak. Dia yang tidak bisa mengajar. Tidak adanya bukti bukanlah bukti ketidakhadiran. Jangan menghitung ayam Anda sebelum menetas. Siapa yang Akan Bell The Cat?","Sekarang, akhirnya mungkin bagi Anda untuk memperbesar penis Anda, tidak ada lagi penis memperbesar ripoff! [URL] / / www. okmpoi. com / ss / orang di mana -mana membingungkan apa yang mereka baca di surat kabar dengan berita. Dia yang bisa, tidak. Dia yang tidak bisa mengajar. Tidak adanya bukti bukanlah bukti ketidakhadiran. Jangan menghitung ayam Anda sebelum menetas. Siapa yang Akan Bell The Cat?",besar penis penis besar ripoff www okmpoi com ss bingung baca surat kabar berita ajar bukti bukti ketidakhadiran hitung ayam tetas bell the cat [url],1,urgensi|phishing_url|minta_data,kaggle_email_indo,403,65,1,1,0,0,0.03225806451612903,email
"Berita Excelleent Bagaimana separuh untuk menghemat medlcations Anda lebih dari 70 %. pharms grindery hop - suc bunker cessfull dan cara terbukti untuk menyimpan meteorograph m Anda. Foreknow v A yang mandiri g a blushfool l l magnetron u testatrix l r Bulldozer Ac oration l I Squalr S Sententious Val Centigram M And Moyother. Best P Dexterity Rlces. wo arogance rldwide shlpplng. mudah o bentuk astragalus rder. Total Co Picture Nfidentiaiity. 250, 000 pelanggan yang puas dengan frowsy. atau agregasi der hari ini dan simpan!","Berita Excelleent Bagaimana separuh untuk menghemat medlcations Anda lebih dari 70 %. pharms grindery hop - suc bunker cessfull dan cara terbukti untuk menyimpan meteorograph m Anda. Foreknow v A yang mandiri g a blushfool l l magnetron u testatrix l r Bulldozer Ac oration l I Squalr S Sententious Val Centigram M And Moyother. Best P Dexterity Rlces. wo arogance rldwide shlpplng. mudah o bentuk astragalus rder. Total Co Picture Nfidentiaiity. 250, 000 pelanggan yang puas dengan frowsy. atau agregasi der hari ini dan simpan!",berita excelleent paruh hemat medlcations pharms grindery hop suc bunker cessfull bukti simpan meteorograph foreknow mandiri blushfool magnetron testatrix bulldozer ac oration squalr sententious val centigram and moyother best dexterity rlces wo arogance rldwide shlpplng mudah bentuk astragalus rder total co picture nfidentiaiity puas frowsy agregasi der simpan,1,urgensi|minta_data,kaggle_email_indo,529,86,1,0,0,0,0.04914933837429111,email
"Berita penting Hei visioson @ hpp. za. net, unduh program populer dari situs kami: Kembalikan kepada Anda nanti, Eduardo Baez Saya perlu mendapatkan pedikur. Kakiku berbau dan gatal. 1.","Berita penting Hei visioson @ hpp. za. net, unduh program populer dari situs kami: Kembalikan kepada Anda nanti, Eduardo Baez Saya perlu mendapatkan pedikur. Kakiku berbau dan gatal. 1.",berita hei visioson hpp za net unduh program populer situs kembali eduardo baez pedikur kaki bau gatal,1,lainnya,kaggle_email_indo,185,29,0,0,0,0,0.043243243243243246,email
"Untuk informasi Anda, ini akan menjadi pemberitahuan penutupan kami, kami telah berusaha untuk menulis kepada Anda di banyak kesempatan dan ini akan menjadi kontak terakhir kami! Situasi pinjaman Anda saat ini memenuhi persyaratan untuk Anda hingga 3. 70 % tingkat lebih rendah. Namun, berdasarkan fakta bahwa upaya kami sebelumnya untuk menulis kepada Anda tidak berhasil, ini akan menjadi upaya terakhir dan terakhir kami untuk mengunci Anda ke tingkat yang lebih rendah. Harap selesaikan langkah terakhir ini setelah menerima pemberitahuan ini segera, dan selesaikan permintaan informasi Anda sekarang. Terapkan di sini. Jika keputusan Anda tidak memanfaatkan penawaran akhir ini di sini akan membantu Anda melakukannya.","Untuk informasi Anda, ini akan menjadi pemberitahuan penutupan kami, kami telah berusaha untuk menulis kepada Anda di banyak kesempatan dan ini akan menjadi kontak terakhir kami! Situasi pinjaman Anda saat ini memenuhi persyaratan untuk Anda hingga 3. 70 % tingkat lebih rendah. Namun, berdasarkan fakta bahwa upaya kami sebelumnya untuk menulis kepada Anda tidak berhasil, ini akan menjadi upaya terakhir dan terakhir kami untuk mengunci Anda ke tingkat yang lebih rendah. Harap selesaikan langkah terakhir ini setelah menerima pemberitahuan ini segera, dan selesaikan permintaan informasi Anda sekarang. Terapkan di sini. Jika keputusan Anda tidak memanfaatkan penawaran akhir ini di sini akan membantu Anda melakukannya.",informasi pemberitahuan tutup usaha tulis sempat kontak situasi pinjam penuh syarat tingkat rendah dasar fakta upaya tulis hasil upaya kunci tingkat rendah harap selesai langkah terima pemberitahuan selesai minta informasi terap putus manfaat tawar bantu laku,1,pinjaman|urgensi|minta_data,kaggle_email_indo,723,104,1,0,0,0,0.02074688796680498,email
"v. Untuk Anda halo, selamat datang di farmon flatting line sh reflektif op - salah satu toko farmasi chinatown oniine terkemuka memvaksinasi praline g barkpit al l isosceles l bowlegged la r Ironfall AC Blacklist l Philtre adalah sintaksis va calipers um andmoyoter. - Quadragesimal Simpan Lebih dari 50 % - SHLPPLN CONNING DI SELURUH TOTAL Total Sukarelawan - Perintah atas Perintah 5 Pelanggan Miiiion di 130 negara memiliki hari Nic Dhurrie E!","v. Untuk Anda halo, selamat datang di farmon flatting line sh reflektif op - salah satu toko farmasi chinatown oniine terkemuka memvaksinasi praline g barkpit al l isosceles l bowlegged la r Ironfall AC Blacklist l Philtre adalah sintaksis va calipers um andmoyoter. - Quadragesimal Simpan Lebih dari 50 % - SHLPPLN CONNING DI SELURUH TOTAL Total Sukarelawan - Perintah atas Perintah 5 Pelanggan Miiiion di 130 negara memiliki hari Nic Dhurrie E!",selamat farmon flatting line sh reflektif op salah toko farmasi chinatown oniine muka vaksinasi praline barkpit al isosceles bowlegged la ironfall ac blacklist philtre sintaksis va calipers um andmoyoter quadragesimal simpan shlppln conning total total sukarelawan perintah perintah miiiion negara milik nic dhurrie,1,berhadiah,kaggle_email_indo,446,73,1,0,0,0,0.10538116591928251,email
"hanya untuknya. . . Pesan Anda ke TJVS @ Remgro. com telah diblokir. Jika itu adalah bisnis terkait, lanjutkan pesan ini ke helpdesk @ commsco. com untuk rilis segera. ID Pesan: T 723 B 9 CB 981 ACL 04 AOBEB 98 Aturan dipicu: File spam","hanya untuknya. . . Pesan Anda ke TJVS @ Remgro. com telah diblokir. Jika itu adalah bisnis terkait, lanjutkan pesan ini ke helpdesk @ commsco. com untuk rilis segera. ID Pesan: T 723 B 9 CB 981 ACL 04 AOBEB 98 Aturan dipicu: File spam",untuk pesan tjvs remgro com blokir bisnis kait lanjut pesan helpdesk commsco com rilis id pesan cb acl aobeb atur picu file spam,1,urgensi,kaggle_email_indo,235,45,0,0,0,0,0.10638297872340426,email
"Koleksi terbesar film porno dowlnoadable d \ / d - xl 0 Kami memiliki foto dan video pornostars terpanas di dalamnya. Ribuan foto dan klip baru, termasuk film pornostars. Lihat video Hot Pornostars sekarang! Klik di sini untuk http: / / cowpox. com. Babyhom. Info / Foto Keren dan Klip Video dan Film DVD - - - - - - - - - - - - - - - Depot membual bluebill arsine cinderella wortel bearberry claudia amtrak cathedra bank penentu","Koleksi terbesar film porno dowlnoadable d \ / d - xl 0 Kami memiliki foto dan video pornostars terpanas di dalamnya. Ribuan foto dan klip baru, termasuk film pornostars. Lihat video Hot Pornostars sekarang! Klik di sini untuk [URL] / / cowpox. com. Babyhom. Info / Foto Keren dan Klip Video dan Film DVD - - - - - - - - - - - - - - - Depot membual bluebill arsine cinderella wortel bearberry claudia amtrak cathedra bank penentu",koleksi besar film porno dowlnoadable xl milik foto video pornostars panas dalam ribu foto klip film pornostars video hot pornostars klik cowpox com babyhom info foto keren klip video film dvd depot bual bluebill arsine cinderella wortel bearberry claudia amtrak cathedra bank tentu [url],1,phishing_url,kaggle_email_indo,429,81,1,1,0,0,0.04195804195804196,email
Perangkat lunak mengambil satu gigitan dari anggaran Anda? Coba OEM! Ingin belajar cara membangun situs web Anda sendiri? Sastra adalah berita yang tetap berita. Hadiah untuk hal yang dilakukan dengan baik adalah melakukannya.,Perangkat lunak mengambil satu gigitan dari anggaran Anda? Coba OEM! Ingin belajar cara membangun situs web Anda sendiri? Sastra adalah berita yang tetap berita. Hadiah untuk hal yang dilakukan dengan baik adalah melakukannya.,perangkat lunak ambil gigit anggar coba oem ajar bangun situs web sastra berita berita hadiah laku,1,berhadiah,kaggle_email_indo,226,33,1,0,0,0,0.04424778761061947,email
"Dia terkejut halo, selamat datang di Meteor Medzonline Shop Kami senang memperkenalkan diri sebagai salah satu toko AI galaksi farmasi online. Pliant v sequoia r kira -kira l testate la la mengalami g a ensilage cl isv ketidakberdayaan a kemakmuran um andbanyother. - Simpan lebih dari Gazogene 75 % - Total con hypodermic fidenciaitas - PENDAHULUAN DUNIA HLPPLNG - Lebih dari 5 Miilion Depresiasi Pelanggan S di 150 negara memiliki hari Ni Octarchy CE!","Dia terkejut halo, selamat datang di Meteor Medzonline Shop Kami senang memperkenalkan diri sebagai salah satu toko AI galaksi farmasi online. Pliant v sequoia r kira -kira l testate la la mengalami g a ensilage cl isv ketidakberdayaan a kemakmuran um andbanyother. - Simpan lebih dari Gazogene 75 % - Total con hypodermic fidenciaitas - PENDAHULUAN DUNIA HLPPLNG - Lebih dari 5 Miilion Depresiasi Pelanggan S di 150 negara memiliki hari Ni Octarchy CE!",kejut selamat meteor medzonline shop senang kenal salah toko ai galaksi farmasi online pliant sequoia testate la la alami ensilage cl isv ketidakberdayaan makmur um andbanyother simpan gazogene total con hypodermic fidenciaitas dahulu dunia hlpplng miilion depresiasi negara milik ni octarchy ce,1,berhadiah,kaggle_email_indo,453,74,1,0,0,0,0.09492273730684327,email
"Lindungi masa depan keluarga Anda dan hemat hingga 70 % 10 - level tahun berjangka Jiwa Asuransi Jiwa Premi Bulanan Laki -laki / Wanita Tidak ada nikotin $ 250.000 $ 500.000 Umur Pria Pria Pria Wanita 35 $ 10. 33 $ 9. 19 $ 16. 19 $ 14. 00 40 $ 13. 30 $ 11. 64 $ 22. 32 $ 18. 82 45 $ 19. 43 $ 16. 63 $ 35. 57 $ 22. 88 50 $ 29. 49 $ 22. 32 $ 54. 69 $ 40. 25 55 $ 44. 89 $ 32. 12 $ 85. 32 $ 59. 94 2002 TERMASUK. Semua hak yang dilindungi undang -undang dapat berubah dalam sekejap. Jangan tunggu sampai terlambat. Berikan keluarga Anda keamanan yang layak mereka dapatkan hari ini dengan asuransi jiwa berjangka yang terjangkau dari iringalai. Untuk berhenti berlangganan dari milis kami, silakan klik di sini","Lindungi masa depan keluarga Anda dan hemat hingga 70 % 10 - level tahun berjangka Jiwa Asuransi Jiwa Premi Bulanan Laki -laki / Wanita Tidak ada nikotin $ 250.000 $ 500.000 Umur Pria Pria Pria Wanita 35 $ 10. 33 $ 9. 19 $ 16. 19 $ 14. 00 40 $ 13. 30 $ 11. 64 $ 22. 32 $ 18. 82 45 $ 19. 43 $ 16. 63 $ 35. 57 $ 22. 88 50 $ 29. 49 $ 22. 32 $ 54. 69 $ 40. 25 55 $ 44. 89 $ 32. 12 $ 85. 32 $ 59. 94 2002 TERMASUK. Semua hak yang dilindungi undang -undang dapat berubah dalam sekejap. Jangan tunggu sampai terlambat. Berikan keluarga Anda keamanan yang layak mereka dapatkan hari ini dengan asuransi jiwa berjangka yang terjangkau dari iringalai. Untuk berhenti berlangganan dari milis kami, silakan klik di sini",lindung keluarga hemat level tahun jangka jiwa asuransi jiwa premi bulan laki laki wanita nikotin umur pria pria pria wanita hak lindung undang undang ubah kejap tunggu lambat keluarga aman layak dapat asuransi jiwa jangka jangkau iringalai henti langgan mil sila klik,1,urgensi|phishing_url|minta_data,kaggle_email_indo,707,145,0,0,0,0,0.039603960396039604,email
"Persia kilim dan permadani dekorator / desainer profesional yang terhormat: Kami pergi ke daerah terpencil Iran (Persia) untuk membawakan Anda kilim dan karpet nomaden lama dan antik. Kami mengundang Anda untuk melihat bagian -bagian koleksi kami dengan mengunjungi situs web kami (www. Pazirik. Com). Jika Anda tertarik untuk membeli item yang dilihat, kami akan membuat semua pengaturan yang diperlukan sehingga pembelian Anda bebas risiko. Salam, Pazirik. com Jika Anda ingin dihapus dari milis kami, klik di sini untuk mengirimi kami email kosong. Email Anda akan secara otomatis dihapus dari daftar.","Persia kilim dan permadani dekorator / desainer profesional yang terhormat: Kami pergi ke daerah terpencil Iran (Persia) untuk membawakan Anda kilim dan karpet nomaden lama dan antik. Kami mengundang Anda untuk melihat bagian -bagian koleksi kami dengan mengunjungi situs web kami (www. Pazirik. Com). Jika Anda tertarik untuk membeli item yang dilihat, kami akan membuat semua pengaturan yang diperlukan sehingga pembelian Anda bebas risiko. Salam, Pazirik. com Jika Anda ingin dihapus dari milis kami, klik di sini untuk mengirimi kami email kosong. Email Anda akan secara otomatis dihapus dari daftar.",sia kilim permadani dekorator desainer profesional hormat pergi daerah pencil iran sia bawa kilim karpet nomaden antik undang koleksi unjung situs web www pazirik com tarik beli item atur beli bebas risiko pazirik com hapus mil klik kirim email kosong email otomatis hapus daftar,1,phishing_url,kaggle_email_indo,604,90,0,0,0,0,0.029801324503311258,email
"Juga tersedia levitra, cialis, dan viagra. Menjaga masalah medis pribadi Anda. . . Dominasi pribadi yang tidak adil tidak bisa abadi. Dia yang pincang masih berjalan. Bentrokan doktrin bukanlah bencana - - ini adalah kesempatan.","Juga tersedia levitra, cialis, dan viagra. Menjaga masalah medis pribadi Anda. . . Dominasi pribadi yang tidak adil tidak bisa abadi. Dia yang pincang masih berjalan. Bentrokan doktrin bukanlah bencana - - ini adalah kesempatan.",sedia levitra cialis viagra jaga medis pribadi dominasi pribadi adil abadi pincang jalan bentrok doktrin bencana sempat,1,sosial_eng|minta_data,kaggle_email_indo,228,35,0,0,0,0,0.02631578947368421,email
"Simpan uang Anda dengan mendapatkan perangkat lunak OEM! Perlu dalam perangkat lunak untuk PC Anda? Kunjungi saja situs kami, kami mungkin memiliki apa yang Anda butuhkan. . . Salam, Manie","Simpan uang Anda dengan mendapatkan perangkat lunak OEM! Perlu dalam perangkat lunak untuk PC Anda? Kunjungi saja situs kami, kami mungkin memiliki apa yang Anda butuhkan. . . Salam, Manie",simpan uang perangkat lunak oem perangkat lunak pc kunjung situs milik butuh manie,1,lainnya,kaggle_email_indo,188,30,1,0,0,0,0.06914893617021277,email
